subdim	prefix	video	suffix	dim	task_type	negative	positive	index
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-10-01.10-15-01.school.G423.r13.person_transfers_object.3470.3538	.mp4	distractor	retrieval	distractor	distractor	7606
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-40-00.10-45-00.school.G330.r13.hand_interacts_with_person.7721.7844	.mp4	distractor	retrieval	distractor	distractor	7607
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-00-00.11-05-00.bus.G340.r13.person_transfers_object.2971.3046	.mp4	distractor	retrieval	distractor	distractor	7608
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-00.school.G330.r13.person_picks_up_object.4403.4418	.mp4	distractor	retrieval	distractor	distractor	7609
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-01.school.G420.r13.person_exits_scene_through_structure.7704.7764	.mp4	distractor	retrieval	distractor	distractor	7610
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-00.10-30-00.school.G299.r13.hand_interacts_with_person.3731.3753	.mp4	distractor	retrieval	distractor	distractor	7611
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-00.10-30-00.school.G299.r13.person_talks_to_person.3177.3392	.mp4	distractor	retrieval	distractor	distractor	7612
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-45-00.10-50-00.school.G330.r13.person_talks_to_person.7943.8123	.mp4	distractor	retrieval	distractor	distractor	7613
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-40-00.10-45-00.school.G299.r13.person_talks_to_person.7170.7356	.mp4	distractor	retrieval	distractor	distractor	7614
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-01.10-10-01.school.G639.r13.person_transfers_object.4451.4529	.mp4	distractor	retrieval	distractor	distractor	7615
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-00.school.G330.r13.person_talks_to_person.6015.6168	.mp4	distractor	retrieval	distractor	distractor	7616
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-00.10-10-00.school.G330.r13.person_sits_down.8293.8327	.mp4	distractor	retrieval	distractor	distractor	7617
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-45-01.10-50-01.school.G639.r13.person_exits_scene_through_structure.4760.4799	.mp4	distractor	retrieval	distractor	distractor	7618
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-01.10-10-01.school.G639.r13.person_enters_scene_through_structure.2545.2581	.mp4	distractor	retrieval	distractor	distractor	7619
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-40-00.10-45-00.school.G330.r13.person_sits_down.8714.8773	.mp4	distractor	retrieval	distractor	distractor	7620
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-55-00.11-00-00.school.G330.r13.person_stands_up.7980.8023	.mp4	distractor	retrieval	distractor	distractor	7621
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-45-00.10-50-00.school.G421.r13.person_texts_on_phone.8705.8826	.mp4	distractor	retrieval	distractor	distractor	7622
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-00.10-10-00.school.G330.r13.person_picks_up_object.5122.5136	.mp4	distractor	retrieval	distractor	distractor	7623
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-10-01.10-15-01.school.G423.r13.person_puts_down_object.4755.4783	.mp4	distractor	retrieval	distractor	distractor	7624
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-00.school.G330.r13.person_picks_up_object.4090.4105	.mp4	distractor	retrieval	distractor	distractor	7625
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-00.10-10-00.school.G330.r13.person_puts_down_object.5140.5170	.mp4	distractor	retrieval	distractor	distractor	7626
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-01.10-10-01.school.G639.r13.person_exits_scene_through_structure.3395.3439	.mp4	distractor	retrieval	distractor	distractor	7627
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-00.10-10-00.school.G330.r13.person_sits_down.4680.4707	.mp4	distractor	retrieval	distractor	distractor	7628
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-01.11-10-01.school.G423.r13.person_sits_down.6054.6079	.mp4	distractor	retrieval	distractor	distractor	7629
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-00.10-10-00.school.G330.r13.person_talks_to_person.870.1129	.mp4	distractor	retrieval	distractor	distractor	7630
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-01.10-10-01.school.G639.r13.person_exits_scene_through_structure.402.440	.mp4	distractor	retrieval	distractor	distractor	7631
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-00.10-30-00.school.G299.r13.hand_interacts_with_person.3685.3743	.mp4	distractor	retrieval	distractor	distractor	7632
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-50-00.10-55-00.school.G330.r13.person_puts_down_object.5731.5747	.mp4	distractor	retrieval	distractor	distractor	7633
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-00.10-10-00.school.G330.r13.person_puts_down_object.1107.1137	.mp4	distractor	retrieval	distractor	distractor	7634
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-15-00.10-20-00.school.G299.r13.hand_interacts_with_person.2064.2282	.mp4	distractor	retrieval	distractor	distractor	7635
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-55-00.11-00-00.school.G330.r13.person_sits_down.8882.8938	.mp4	distractor	retrieval	distractor	distractor	7636
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-00.10-10-00.school.G330.r13.hand_interacts_with_person.7205.7273	.mp4	distractor	retrieval	distractor	distractor	7637
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-01.school.G420.r13.person_exits_scene_through_structure.8404.8467	.mp4	distractor	retrieval	distractor	distractor	7638
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-10-01.10-15-01.school.G423.r13.person_purchases.1833.1944	.mp4	distractor	retrieval	distractor	distractor	7639
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-00-01.11-05-01.school.G423.r13.person_puts_down_object.2198.2214	.mp4	distractor	retrieval	distractor	distractor	7640
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-10-01.10-15-01.school.G423.r13.person_picks_up_object.7107.7123	.mp4	distractor	retrieval	distractor	distractor	7641
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-01.school.G420.r13.person_exits_scene_through_structure.6009.6099	.mp4	distractor	retrieval	distractor	distractor	7642
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-55-00.11-00-00.school.G330.r13.hand_interacts_with_person.263.330	.mp4	distractor	retrieval	distractor	distractor	7643
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-00.10-10-00.school.G299.r13.person_talks_to_person.4719.4869	.mp4	distractor	retrieval	distractor	distractor	7644
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-01.school.G420.r13.person_opens_facility_door.7734.7806	.mp4	distractor	retrieval	distractor	distractor	7645
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-01.school.G420.r13.person_opens_facility_door.6869.6925	.mp4	distractor	retrieval	distractor	distractor	7646
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-00.school.G330.r13.person_picks_up_object.2850.2867	.mp4	distractor	retrieval	distractor	distractor	7647
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-10-01.10-15-01.school.G423.r13.person_puts_down_object.375.395	.mp4	distractor	retrieval	distractor	distractor	7648
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-10-01.10-15-01.school.G423.r13.person_puts_down_object.2558.2588	.mp4	distractor	retrieval	distractor	distractor	7649
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-01.school.G420.r13.person_exits_scene_through_structure.8203.8276	.mp4	distractor	retrieval	distractor	distractor	7650
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-00-00.10-05-00.school.G420.r13.person_exits_scene_through_structure.5534.5632	.mp4	distractor	retrieval	distractor	distractor	7651
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-01.10-10-01.school.G639.r13.person_exits_scene_through_structure.1170.1215	.mp4	distractor	retrieval	distractor	distractor	7652
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-00-01.11-05-01.school.G423.r13.person_transfers_object.5301.5366	.mp4	distractor	retrieval	distractor	distractor	7653
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-00.10-10-00.school.G330.r13.person_puts_down_object.3995.4019	.mp4	distractor	retrieval	distractor	distractor	7654
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-45-00.10-50-00.school.G421.r13.person_enters_scene_through_structure.3784.3950	.mp4	distractor	retrieval	distractor	distractor	7655
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-50-00.10-55-00.school.G299.r13.hand_interacts_with_person.6637.6738	.mp4	distractor	retrieval	distractor	distractor	7656
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-00.10-30-00.school.G299.r13.hand_interacts_with_person.3567.3630	.mp4	distractor	retrieval	distractor	distractor	7657
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-50-00.10-55-00.school.G330.r13.person_puts_down_object.878.896	.mp4	distractor	retrieval	distractor	distractor	7658
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-01.11-10-01.school.G423.r13.person_talks_to_person.6097.6307	.mp4	distractor	retrieval	distractor	distractor	7659
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-40-01.10-45-01.admin.G329.r13.person_enters_scene_through_structure.6355.6387	.mp4	distractor	retrieval	distractor	distractor	7660
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-00.school.G330.r13.person_stands_up.4890.4911	.mp4	distractor	retrieval	distractor	distractor	7661
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-01.10-10-01.school.G639.r13.person_talks_to_person.155.348	.mp4	distractor	retrieval	distractor	distractor	7662
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-00.10-30-00.school.G299.r13.hand_interacts_with_person.3721.3785	.mp4	distractor	retrieval	distractor	distractor	7663
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-50-00.10-55-00.school.G330.r13.hand_interacts_with_person.1154.1248	.mp4	distractor	retrieval	distractor	distractor	7664
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-00.10-10-00.school.G330.r13.person_picks_up_object.8378.8388	.mp4	distractor	retrieval	distractor	distractor	7665
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-10-01.10-15-01.school.G423.r13.person_purchases.1267.1469	.mp4	distractor	retrieval	distractor	distractor	7666
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-01.10-30-00.school.G421.r13.person_exits_scene_through_structure.8821.8923	.mp4	distractor	retrieval	distractor	distractor	7667
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-00.school.G330.r13.hand_interacts_with_person.2114.2181	.mp4	distractor	retrieval	distractor	distractor	7668
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-00.school.G330.r13.person_picks_up_object.5566.5581	.mp4	distractor	retrieval	distractor	distractor	7669
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-00-01.11-05-01.school.G423.r13.person_enters_scene_through_structure.3427.3471	.mp4	distractor	retrieval	distractor	distractor	7670
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-55-00.11-00-00.school.G330.r13.person_sits_down.1325.1374	.mp4	distractor	retrieval	distractor	distractor	7671
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-00-00.10-05-00.school.G330.r13.person_carries_heavy_object.8091.8325	.mp4	distractor	retrieval	distractor	distractor	7672
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-00.school.G330.r13.hand_interacts_with_person.3113.3211	.mp4	distractor	retrieval	distractor	distractor	7673
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-01.10-10-01.school.G639.r13.person_exits_scene_through_structure.3065.3104	.mp4	distractor	retrieval	distractor	distractor	7674
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-00.school.G330.r13.hand_interacts_with_person.3159.3254	.mp4	distractor	retrieval	distractor	distractor	7675
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-01.school.G420.r13.person_exits_scene_through_structure.7192.7297	.mp4	distractor	retrieval	distractor	distractor	7676
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-00.10-10-00.school.G330.r13.person_talks_on_phone.4282.4400	.mp4	distractor	retrieval	distractor	distractor	7677
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-00.school.G330.r13.person_picks_up_object.6326.6341	.mp4	distractor	retrieval	distractor	distractor	7678
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-10-01.10-15-01.school.G423.r13.person_transfers_object.1234.1311	.mp4	distractor	retrieval	distractor	distractor	7679
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-50-00.10-55-00.school.G330.r13.hand_interacts_with_person.8181.8245	.mp4	distractor	retrieval	distractor	distractor	7680
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-50-01.10-55-01.school.G639.r13.person_exits_scene_through_structure.4262.4295	.mp4	distractor	retrieval	distractor	distractor	7681
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-40-00.10-45-00.school.G330.r13.person_transfers_object.7153.7227	.mp4	distractor	retrieval	distractor	distractor	7682
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-30-00.10-35-00.admin.G326.r13.person_enters_scene_through_structure.329.409	.mp4	distractor	retrieval	distractor	distractor	7683
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-01.10-30-00.school.G421.r13.person_stands_up.3562.3600	.mp4	distractor	retrieval	distractor	distractor	7684
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-45-00.10-50-00.school.G330.r13.hand_interacts_with_person.2252.2363	.mp4	distractor	retrieval	distractor	distractor	7685
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-50-00.10-55-00.school.G299.r13.hand_interacts_with_person.7008.7078	.mp4	distractor	retrieval	distractor	distractor	7686
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-00.10-30-00.school.G299.r13.hand_interacts_with_person.3389.3451	.mp4	distractor	retrieval	distractor	distractor	7687
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-50-00.10-55-00.school.G330.r13.person_talks_to_person.7362.7607	.mp4	distractor	retrieval	distractor	distractor	7688
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-00.school.G330.r13.hand_interacts_with_person.5929.6005	.mp4	distractor	retrieval	distractor	distractor	7689
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-10-01.10-15-01.school.G423.r13.person_picks_up_object.1436.1453	.mp4	distractor	retrieval	distractor	distractor	7690
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-50-01.10-55-01.school.G423.r13.person_stands_up.4008.4041	.mp4	distractor	retrieval	distractor	distractor	7691
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-00.school.G330.r13.hand_interacts_with_person.3399.3488	.mp4	distractor	retrieval	distractor	distractor	7692
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-40-00.10-45-00.school.G421.r13.person_enters_scene_through_structure.5173.5209	.mp4	distractor	retrieval	distractor	distractor	7693
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-00-00.10-05-00.school.G420.r13.person_opens_facility_door.6914.6981	.mp4	distractor	retrieval	distractor	distractor	7694
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-10-01.10-15-01.school.G423.r13.person_talks_to_person.1576.1729	.mp4	distractor	retrieval	distractor	distractor	7695
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-50-00.10-55-00.school.G330.r13.person_talks_to_person.1045.1200	.mp4	distractor	retrieval	distractor	distractor	7696
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-00.school.G330.r13.person_picks_up_object.4482.4498	.mp4	distractor	retrieval	distractor	distractor	7697
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-50-01.10-55-01.school.G423.r13.person_transfers_object.8164.8224	.mp4	distractor	retrieval	distractor	distractor	7698
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-00.10-30-00.school.G638.r13.person_enters_scene_through_structure.7687.7733	.mp4	distractor	retrieval	distractor	distractor	7699
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-45-00.10-50-00.school.G421.r13.person_exits_scene_through_structure.8656.8758	.mp4	distractor	retrieval	distractor	distractor	7700
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-55-00.11-00-00.school.G330.r13.person_stands_up.1746.1777	.mp4	distractor	retrieval	distractor	distractor	7701
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-30-00.10-35-00.school.G421.r13.person_exits_scene_through_structure.2755.2835	.mp4	distractor	retrieval	distractor	distractor	7702
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-01.school.G420.r13.person_talks_on_phone.5711.5935	.mp4	distractor	retrieval	distractor	distractor	7703
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-10-01.10-15-01.school.G423.r13.person_puts_down_object.1917.1933	.mp4	distractor	retrieval	distractor	distractor	7704
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-30-00.10-35-00.school.G330.r13.person_talks_to_person.338.617	.mp4	distractor	retrieval	distractor	distractor	7705
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-01.school.G420.r13.person_exits_scene_through_structure.7391.7464	.mp4	distractor	retrieval	distractor	distractor	7706
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-55-00.11-00-00.school.G330.r13.hand_interacts_with_person.4855.4919	.mp4	distractor	retrieval	distractor	distractor	7707
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-10-01.10-15-01.school.G423.r13.person_picks_up_object.5037.5052	.mp4	distractor	retrieval	distractor	distractor	7708
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-50-00.10-55-00.school.G299.r13.person_talks_to_person.7919.8179	.mp4	distractor	retrieval	distractor	distractor	7709
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-00.10-10-00.school.G330.r13.person_puts_down_object.7547.7577	.mp4	distractor	retrieval	distractor	distractor	7710
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-01.10-10-01.school.G639.r13.person_exits_scene_through_structure.1885.1930	.mp4	distractor	retrieval	distractor	distractor	7711
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-00.school.G330.r13.person_puts_down_object.4292.4307	.mp4	distractor	retrieval	distractor	distractor	7712
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-00.10-10-00.school.G330.r13.person_puts_down_object.7126.7155	.mp4	distractor	retrieval	distractor	distractor	7713
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-50-00.10-55-00.school.G330.r13.person_texts_on_phone.3054.3161	.mp4	distractor	retrieval	distractor	distractor	7714
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-45-00.10-50-00.school.G330.r13.person_transfers_object.2377.2461	.mp4	distractor	retrieval	distractor	distractor	7715
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-45-00.10-50-00.school.G330.r13.person_puts_down_object.7217.7229	.mp4	distractor	retrieval	distractor	distractor	7716
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-00.10-30-00.school.G299.r13.hand_interacts_with_person.3623.3683	.mp4	distractor	retrieval	distractor	distractor	7717
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-00.10-30-00.school.G299.r13.hand_interacts_with_person.5630.5700	.mp4	distractor	retrieval	distractor	distractor	7718
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-01.10-10-01.school.G639.r13.person_picks_up_object.7866.7881	.mp4	distractor	retrieval	distractor	distractor	7719
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-00.10-30-00.school.G299.r13.hand_interacts_with_person.741.805	.mp4	distractor	retrieval	distractor	distractor	7720
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-00.10-10-00.school.G330.r13.person_puts_down_object.5255.5284	.mp4	distractor	retrieval	distractor	distractor	7721
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-00.10-30-00.school.G299.r13.person_talks_to_person.5914.6149	.mp4	distractor	retrieval	distractor	distractor	7722
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-00.school.G330.r13.person_stands_up.6545.6589	.mp4	distractor	retrieval	distractor	distractor	7723
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-40-00.10-45-00.school.G330.r13.person_puts_down_object.2450.2469	.mp4	distractor	retrieval	distractor	distractor	7724
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-00.10-30-00.school.G299.r13.hand_interacts_with_person.3830.3898	.mp4	distractor	retrieval	distractor	distractor	7725
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-50-01.10-55-01.school.G423.r13.person_enters_scene_through_structure.5248.5288	.mp4	distractor	retrieval	distractor	distractor	7726
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-00.10-30-00.school.G299.r13.hand_interacts_with_person.3790.3855	.mp4	distractor	retrieval	distractor	distractor	7727
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-45-00.10-50-00.school.G330.r13.hand_interacts_with_person.8373.8446	.mp4	distractor	retrieval	distractor	distractor	7728
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-00.11-10-01.school.G420.r13.person_exits_scene_through_structure.5933.6034	.mp4	distractor	retrieval	distractor	distractor	7729
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-10-01.10-15-01.school.G423.r13.person_carries_heavy_object.6458.6538	.mp4	distractor	retrieval	distractor	distractor	7730
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-00.10-30-00.school.G299.r13.hand_interacts_with_person.5723.5796	.mp4	distractor	retrieval	distractor	distractor	7731
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-01.11-10-01.school.G423.r13.person_puts_down_object.4624.4642	.mp4	distractor	retrieval	distractor	distractor	7732
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-00.10-30-00.school.G638.r13.person_talks_on_phone.7198.7454	.mp4	distractor	retrieval	distractor	distractor	7733
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-00.10-10-00.school.G330.r13.person_sits_down.5052.5067	.mp4	distractor	retrieval	distractor	distractor	7734
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-10-01.10-15-01.school.G423.r13.person_transfers_object.8329.8405	.mp4	distractor	retrieval	distractor	distractor	7735
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-00.10-10-00.school.G330.r13.person_puts_down_object.4591.4615	.mp4	distractor	retrieval	distractor	distractor	7736
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-05-00.10-10-00.school.G330.r13.person_talks_to_person.120.308	.mp4	distractor	retrieval	distractor	distractor	7737
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-45-00.10-50-00.school.G421.r13.person_picks_up_object.159.177	.mp4	distractor	retrieval	distractor	distractor	7738
